order_id,customer_id,store_id,order_date,status,payment_method
901857,1227,15,2025-08-12,Pending,Tunai
901858,1372,22,2025-03-19,Completed,Kartu Kredit
901859,1474,22,2025-08-15,Completed,E-Wallet
901860,1020,20,2025-08-31,Cancelled,Kartu Debit
901861,1346,20,2025-08-11,Completed,Kartu Debit
901862,1340,15,2025-11-21,Completed,Kartu Debit
901863,1301,21,2025-10-20,Cancelled,Kartu Kredit
901864,1145,19,2025-12-26,Cancelled,E-Wallet
901865,1114,19,2025-05-12,Completed,QRIS
901866,1274,22,2025-11-30,Completed,QRIS
901867,1231,16,2025-12-24,Completed,E-Wallet
901868,1154,12,2025-11-23,Completed,Kartu Debit
901869,1270,20,2025-10-07,Cancelled,Kartu Kredit
901870,1435,14,2025-02-04,Completed,Tunai
901871,1375,13,2025-12-24,Cancelled,Kartu Debit
901872,1320,14,2025-10-18,Completed,E-Wallet
901873,1197,16,2025-03-09,Completed,QRIS
901874,1166,15,2025-07-03,Completed,Kartu Debit
901875,1141,10,2025-01-04,Completed,Kartu Kredit
901876,1090,24,2025-05-12,Completed,Kartu Debit
901877,1242,24,2025-06-01,Completed,E-Wallet
901878,1398,13,2025-06-12,Completed,QRIS
901879,1210,13,2025-01-24,Pending,Kartu Debit
901880,1025,18,2025-11-10,Cancelled,Tunai
901881,1297,10,2025-10-26,Completed,QRIS
901882,1313,14,2025-09-27,Completed,Kartu Debit
901883,1261,10,2025-10-21,Completed,Kartu Kredit
901884,1322,22,2025-10-08,Completed,E-Wallet
901885,1272,19,2025-03-13,Completed,Tunai
901886,1381,17,2025-12-07,Completed,Kartu Kredit
901887,1218,21,2025-05-17,Cancelled,Tunai
901888,1311,15,2025-11-25,Pending,Kartu Kredit
901889,1319,22,2025-05-24,Completed,Kartu Kredit
901890,1110,20,2025-11-25,Cancelled,QRIS
901891,1422,15,2025-06-24,Pending,Kartu Debit
901892,1061,17,2025-11-16,Pending,Tunai
901893,1348,23,2025-10-21,Completed,QRIS
901894,1229,19,2025-06-15,Cancelled,Kartu Debit
901895,1161,15,2025-04-14,Pending,Tunai
901896,1351,10,2025-08-20,Cancelled,E-Wallet
901897,1391,21,2025-11-18,Completed,E-Wallet
901898,1351,17,2025-07-24,Completed,E-Wallet
901899,1403,20,2025-11-05,Completed,Kartu Debit
901900,1476,19,2025-11-28,Pending,Tunai
901901,1206,16,2025-11-02,Completed,QRIS
901902,1247,22,2025-03-17,Pending,Tunai
901903,1362,18,2025-12-06,Completed,Kartu Debit
901904,1499,13,2025-06-23,Completed,Kartu Kredit
901905,1379,11,2025-03-29,Cancelled,E-Wallet
901906,1022,20,2025-06-12,Completed,QRIS
901907,1141,21,2025-05-24,Completed,QRIS
901908,1487,10,2025-11-30,Cancelled,QRIS
901909,1275,17,2025-02-28,Completed,Kartu Kredit
901910,1322,14,2025-07-02,Completed,Tunai
901911,1217,21,2025-08-07,Completed,QRIS
901912,1314,15,2025-09-03,Completed,Kartu Kredit
901913,1054,18,2025-07-21,Pending,E-Wallet
901914,1170,18,2025-07-08,Cancelled,Kartu Debit
901915,1378,15,2025-02-05,Pending,Kartu Debit
901916,1407,16,2025-08-30,Cancelled,Kartu Debit
901917,1380,24,2025-11-09,Completed,Kartu Kredit
901918,1486,12,2025-03-26,Completed,Tunai
901919,1331,23,2025-05-27,Completed,E-Wallet
901920,1105,21,2025-09-07,Completed,Kartu Debit
901921,1369,23,2025-03-06,Pending,Kartu Kredit
901922,1325,15,2025-01-16,Pending,Tunai
901923,1213,16,2025-08-11,Completed,QRIS
901924,1487,24,2025-01-17,Completed,E-Wallet
901925,1038,24,2025-04-17,Cancelled,Kartu Kredit
901926,1077,20,2025-06-05,Completed,Kartu Kredit
901927,1085,13,2025-05-06,Completed,QRIS
901928,1127,17,2025-03-07,Completed,E-Wallet
901929,1183,21,2025-11-26,Completed,Tunai
901930,1135,22,2025-02-17,Completed,Tunai
901931,1496,22,2025-10-08,Completed,QRIS
901932,1107,23,2025-05-19,Completed,Kartu Debit
901933,1375,21,2025-12-23,Completed,Kartu Debit
901934,1422,15,2025-04-20,Completed,E-Wallet
901935,1147,13,2025-08-14,Completed,Kartu Kredit
901936,1495,13,2025-02-13,Completed,E-Wallet
901937,1315,20,2025-07-27,Cancelled,Tunai
901938,1002,12,2025-08-08,Pending,E-Wallet
901939,1381,13,2025-01-07,Completed,QRIS
901940,1491,18,2025-08-10,Completed,Kartu Debit
901941,1071,12,2025-05-28,Cancelled,QRIS
901942,1210,17,2025-01-19,Completed,Kartu Debit
901943,1290,12,2025-01-10,Completed,Kartu Kredit
901944,1119,23,2025-10-28,Completed,E-Wallet
901945,1340,21,2025-11-11,Completed,QRIS
901946,1158,13,2025-04-25,Pending,QRIS
901947,1499,11,2025-04-20,Completed,E-Wallet
901948,1220,22,2025-01-03,Completed,Kartu Debit
901949,1444,23,2025-05-05,Completed,Tunai
901950,1034,14,2025-09-07,Completed,E-Wallet
901951,1137,17,2025-07-09,Completed,E-Wallet
901952,1163,20,2025-04-30,Completed,E-Wallet
901953,1199,17,2025-10-31,Completed,Kartu Debit
901954,1329,17,2025-11-27,Cancelled,Kartu Kredit
901955,1482,20,2025-05-27,Completed,Tunai
901956,1276,12,2025-06-01,Pending,Kartu Kredit
901957,1460,22,2025-09-21,Cancelled,E-Wallet
901958,1141,18,2025-11-11,Completed,Kartu Kredit
901959,1153,22,2025-08-15,Completed,E-Wallet
901960,1385,16,2025-04-16,Completed,Tunai
901961,1300,23,2025-10-29,Cancelled,Kartu Debit
901962,1135,18,2025-12-07,Completed,QRIS
901963,1236,11,2025-11-14,Completed,Kartu Kredit
901964,1115,13,2025-06-18,Completed,Tunai
901965,1056,12,2025-06-29,Pending,QRIS
901966,1309,14,2025-10-27,Completed,QRIS
901967,1247,20,2025-04-16,Cancelled,Kartu Debit
901968,1020,11,2025-05-09,Pending,QRIS
901969,1297,20,2025-12-30,Pending,QRIS
901970,1473,12,2025-01-20,Completed,Tunai
901971,1063,23,2025-04-13,Completed,Tunai
901972,1357,17,2025-10-17,Cancelled,QRIS
901973,1453,11,2025-09-11,Completed,E-Wallet
901974,1419,10,2025-03-11,Completed,Kartu Kredit
901975,1336,11,2025-05-29,Completed,QRIS
901976,1466,17,2025-12-23,Completed,Tunai
901977,1220,13,2025-11-06,Completed,E-Wallet
901978,1078,11,2025-06-28,Completed,QRIS
901979,1172,13,2025-06-19,Completed,Kartu Kredit
901980,1002,12,2025-11-21,Completed,Kartu Debit
901981,1184,16,2025-07-19,Pending,Kartu Debit
901982,1187,22,2025-09-16,Completed,E-Wallet
901983,1069,22,2025-12-01,Completed,Kartu Kredit
901984,1335,24,2025-05-21,Completed,E-Wallet
901985,1490,16,2025-04-03,Completed,QRIS
901986,1412,22,2025-02-21,Completed,E-Wallet
901987,1285,12,2025-05-26,Completed,Tunai
901988,1017,10,2025-05-20,Completed,QRIS
901989,1496,22,2025-08-15,Completed,E-Wallet
901990,1238,18,2025-05-04,Completed,E-Wallet
901991,1262,22,2025-02-18,Cancelled,Kartu Debit
901992,1329,18,2025-12-12,Pending,Tunai
901993,1287,20,2025-12-30,Completed,E-Wallet
901994,1477,24,2025-05-03,Cancelled,Kartu Kredit
901995,1096,19,2025-01-01,Completed,Tunai
901996,1025,16,2025-06-19,Completed,Kartu Kredit
901997,1163,12,2025-08-16,Completed,QRIS
901998,1030,12,2025-07-03,Completed,QRIS
901999,1093,15,2025-01-05,Pending,Kartu Debit
902000,1263,10,2025-01-17,Completed,QRIS
902001,1162,17,2025-05-25,Pending,QRIS
902002,1074,19,2025-06-23,Cancelled,Tunai
902003,1116,10,2025-05-24,Completed,E-Wallet
902004,1045,16,2025-08-26,Pending,E-Wallet
902005,1091,24,2025-07-27,Completed,Tunai
902006,1385,10,2025-04-21,Completed,E-Wallet
902007,1109,15,2025-11-13,Completed,Kartu Kredit
902008,1193,21,2025-12-13,Completed,Kartu Kredit
902009,1497,19,2025-06-08,Completed,Kartu Kredit
902010,1240,17,2025-10-01,Completed,Kartu Debit
902011,1152,22,2025-06-30,Completed,Tunai
902012,1499,17,2025-08-08,Completed,Kartu Kredit
902013,1082,18,2025-02-14,Cancelled,Kartu Debit
902014,1245,20,2025-10-08,Cancelled,Kartu Kredit
902015,1324,16,2025-04-15,Completed,E-Wallet
902016,1080,11,2025-03-12,Completed,Tunai
902017,1311,14,2025-04-09,Completed,QRIS
902018,1173,22,2025-05-06,Pending,Tunai
902019,1107,12,2025-09-03,Pending,Kartu Debit
902020,1411,20,2025-09-12,Completed,Kartu Debit
902021,1220,16,2025-05-30,Completed,Kartu Kredit
902022,1414,24,2025-05-08,Completed,Kartu Debit
902023,1085,14,2025-10-23,Completed,Kartu Debit
902024,1071,15,2025-01-03,Completed,Tunai
902025,1074,23,2025-12-11,Completed,Kartu Kredit
902026,1119,21,2025-06-13,Cancelled,QRIS
902027,1003,12,2025-03-17,Completed,Kartu Debit
902028,1440,24,2025-03-12,Completed,QRIS
902029,1099,17,2025-11-27,Cancelled,E-Wallet
902030,1139,15,2025-02-02,Cancelled,Kartu Kredit
902031,1003,11,2025-02-04,Completed,E-Wallet
902032,1369,20,2025-09-23,Completed,Tunai
902033,1232,20,2025-10-23,Completed,QRIS
902034,1147,24,2025-08-11,Pending,E-Wallet
902035,1144,19,2025-01-27,Completed,E-Wallet
902036,1477,13,2025-07-11,Completed,QRIS
902037,1057,17,2025-06-26,Pending,QRIS
902038,1033,15,2025-07-27,Completed,Tunai
902039,1112,17,2025-06-08,Completed,Kartu Debit
902040,1163,16,2025-05-25,Completed,QRIS
902041,1460,19,2025-09-27,Cancelled,Tunai
902042,1476,16,2025-08-06,Pending,Kartu Kredit
902043,1424,23,2025-07-17,Completed,Kartu Debit
902044,1098,14,2025-07-02,Cancelled,Tunai
902045,1226,21,2025-03-18,Pending,Kartu Debit
902046,1261,12,2025-05-25,Completed,Kartu Kredit
902047,1220,18,2025-09-06,Pending,E-Wallet
902048,1404,18,2025-06-24,Completed,E-Wallet
902049,1364,10,2025-03-26,Completed,E-Wallet
902050,1432,10,2025-11-24,Completed,E-Wallet
902051,1376,17,2025-12-01,Pending,Kartu Kredit
902052,1075,11,2025-01-25,Completed,Kartu Debit
902053,1494,10,2025-06-28,Cancelled,Kartu Kredit
902054,1364,19,2025-08-11,Completed,Kartu Kredit
902055,1137,10,2025-01-09,Pending,Kartu Debit
902056,1365,15,2025-04-11,Completed,Tunai
902057,1133,13,2025-11-16,Cancelled,QRIS
902058,1043,24,2025-06-18,Completed,QRIS
902059,1466,12,2025-08-03,Completed,QRIS
902060,1105,13,2025-06-13,Completed,Tunai
902061,1459,21,2025-09-16,Completed,Kartu Kredit
902062,1419,20,2025-07-28,Completed,Kartu Debit
902063,1440,24,2025-10-31,Completed,Kartu Kredit
902064,1346,20,2025-03-14,Completed,Tunai
902065,1422,12,2025-09-11,Completed,Kartu Kredit
902066,1164,24,2025-08-04,Cancelled,E-Wallet
902067,1421,19,2025-10-29,Completed,QRIS
902068,1279,24,2025-11-04,Completed,Tunai
902069,1473,14,2025-12-28,Completed,Kartu Kredit
902070,1071,20,2025-11-22,Completed,Tunai
902071,1235,24,2025-12-24,Completed,Kartu Kredit
902072,1113,11,2025-02-15,Completed,Kartu Debit
902073,1300,11,2025-06-07,Completed,Kartu Kredit
902074,1204,23,2025-03-06,Cancelled,Tunai
902075,1474,16,2025-03-30,Pending,E-Wallet
902076,1359,21,2025-04-10,Completed,Kartu Kredit
902077,1282,24,2025-11-25,Pending,Tunai
902078,1309,23,2025-09-11,Completed,Kartu Debit
902079,1190,21,2025-09-30,Completed,Kartu Debit
902080,1482,24,2025-05-29,Completed,Kartu Kredit
902081,1283,19,2025-04-07,Pending,QRIS
902082,1274,18,2025-08-14,Completed,QRIS
902083,1095,14,2025-05-19,Pending,E-Wallet
902084,1375,24,2025-03-18,Completed,QRIS
902085,1321,10,2025-09-10,Completed,E-Wallet
902086,1197,12,2025-01-22,Completed,Kartu Kredit
902087,1217,12,2025-05-13,Cancelled,Tunai
902088,1329,22,2025-05-22,Completed,Kartu Kredit
902089,1113,14,2025-06-19,Cancelled,QRIS
902090,1264,13,2025-12-08,Cancelled,Kartu Debit
902091,1201,23,2025-06-03,Pending,Kartu Debit
902092,1242,10,2025-09-18,Pending,Kartu Debit
902093,1337,23,2025-11-29,Completed,Kartu Debit
902094,1275,10,2025-07-02,Completed,Kartu Debit
902095,1376,23,2025-01-05,Completed,Kartu Kredit
902096,1240,17,2025-04-27,Cancelled,Kartu Kredit
902097,1497,20,2025-01-03,Completed,Tunai
902098,1287,15,2025-02-26,Completed,QRIS
902099,1095,18,2025-02-18,Completed,E-Wallet
902100,1351,13,2025-04-25,Completed,Tunai
902101,1295,10,2025-05-21,Completed,Kartu Kredit
902102,1413,20,2025-06-26,Completed,QRIS
902103,1409,19,2025-11-17,Completed,Tunai
902104,1184,15,2025-12-17,Completed,Kartu Kredit
902105,1096,18,2025-02-25,Completed,Kartu Kredit
902106,1342,15,2025-09-01,Completed,Kartu Kredit
902107,1015,18,2025-05-12,Pending,QRIS
902108,1307,15,2025-02-07,Completed,Kartu Kredit
902109,1169,21,2025-11-12,Pending,Tunai
902110,1226,13,2025-12-13,Completed,E-Wallet
902111,1272,10,2025-06-07,Pending,Kartu Debit
902112,1030,12,2025-07-09,Pending,E-Wallet
902113,1186,22,2025-07-09,Completed,Kartu Kredit
902114,1267,23,2025-12-29,Completed,Kartu Debit
902115,1352,20,2025-03-22,Cancelled,Tunai
902116,1310,12,2025-07-19,Completed,QRIS
902117,1118,23,2025-11-13,Completed,E-Wallet
902118,1291,24,2025-02-08,Completed,Kartu Kredit
902119,1184,12,2025-10-17,Pending,Kartu Kredit
902120,1141,15,2025-01-27,Completed,E-Wallet
902121,1414,18,2025-05-05,Pending,Kartu Kredit
902122,1399,10,2025-05-20,Completed,Tunai
902123,1321,11,2025-10-02,Cancelled,E-Wallet
902124,1125,23,2025-10-09,Cancelled,E-Wallet
902125,1002,11,2025-05-01,Pending,Tunai
902126,1351,21,2025-02-09,Cancelled,Kartu Kredit
902127,1126,21,2025-07-14,Pending,QRIS
902128,1132,21,2025-02-21,Completed,Kartu Kredit
902129,1138,18,2025-07-06,Completed,Tunai
902130,1133,24,2025-07-06,Completed,Tunai
902131,1229,21,2025-12-17,Completed,Tunai
902132,1482,10,2025-07-10,Completed,Kartu Kredit
902133,1147,23,2025-01-24,Completed,E-Wallet
902134,1493,11,2025-06-04,Completed,Kartu Kredit
902135,1050,20,2025-06-02,Completed,QRIS
902136,1455,24,2025-08-01,Completed,Kartu Kredit
902137,1194,18,2025-10-17,Completed,Tunai
902138,1374,13,2025-12-20,Completed,Kartu Debit
902139,1136,10,2025-07-13,Cancelled,E-Wallet
902140,1396,16,2025-11-30,Completed,Kartu Kredit
902141,1245,24,2025-05-26,Pending,Tunai
902142,1183,18,2025-02-18,Pending,Tunai
902143,1049,12,2025-11-02,Completed,Kartu Debit
902144,1211,13,2025-09-07,Pending,Tunai
902145,1109,18,2025-12-20,Cancelled,Tunai
902146,1408,20,2025-12-23,Completed,QRIS
902147,1019,22,2025-01-24,Completed,Tunai
902148,1308,15,2025-06-01,Completed,Tunai
902149,1426,11,2025-03-20,Completed,Kartu Debit
902150,1457,15,2025-02-24,Completed,Kartu Debit
902151,1095,15,2025-10-13,Completed,Kartu Debit
902152,1203,13,2025-10-20,Pending,Kartu Debit
902153,1200,13,2025-01-27,Pending,E-Wallet
902154,1267,20,2025-06-22,Pending,QRIS
902155,1236,17,2025-11-22,Completed,Kartu Debit
902156,1035,24,2025-04-16,Completed,Tunai
902157,1362,24,2025-04-03,Completed,E-Wallet
902158,1316,18,2025-04-28,Completed,Kartu Kredit
902159,1049,24,2025-10-06,Completed,Kartu Debit
902160,1355,14,2025-05-06,Completed,QRIS
902161,1411,19,2025-05-26,Completed,Kartu Debit
902162,1430,15,2025-02-17,Cancelled,Tunai
902163,1039,20,2025-02-06,Completed,E-Wallet
902164,1490,12,2025-05-04,Completed,Kartu Kredit
902165,1129,11,2025-02-03,Cancelled,Tunai
902166,1157,12,2025-05-24,Cancelled,E-Wallet
902167,1413,14,2025-12-12,Pending,Tunai
902168,1414,15,2025-05-28,Completed,Kartu Debit
902169,1284,15,2025-06-25,Completed,Kartu Kredit
902170,1480,18,2025-11-15,Completed,Tunai
902171,1217,14,2025-06-17,Completed,Kartu Debit
902172,1175,14,2025-03-11,Pending,Tunai
902173,1302,18,2025-11-09,Pending,Kartu Debit
902174,1319,17,2025-02-12,Completed,QRIS
902175,1230,11,2025-06-22,Completed,Kartu Kredit
902176,1011,20,2025-02-19,Completed,Kartu Kredit
902177,1189,19,2025-11-24,Completed,Tunai
902178,1160,10,2025-03-11,Cancelled,Kartu Debit
902179,1086,24,2025-06-19,Completed,QRIS
902180,1362,17,2025-08-08,Cancelled,E-Wallet
902181,1287,23,2025-01-27,Cancelled,Kartu Kredit
902182,1012,22,2025-02-10,Completed,Kartu Kredit
902183,1180,18,2025-07-12,Completed,QRIS
902184,1111,14,2025-06-05,Cancelled,Kartu Debit
902185,1379,21,2025-05-06,Completed,QRIS
902186,1454,17,2025-06-04,Completed,Kartu Debit
902187,1261,19,2025-10-11,Pending,Kartu Kredit
902188,1071,19,2025-07-01,Completed,Kartu Kredit
902189,1136,23,2025-03-18,Completed,Kartu Kredit
902190,1334,22,2025-04-17,Completed,Tunai
902191,1176,13,2025-09-26,Completed,Kartu Kredit
902192,1324,20,2025-12-10,Completed,QRIS
902193,1300,22,2025-12-07,Completed,Kartu Kredit
902194,1307,18,2025-10-18,Pending,Kartu Kredit
902195,1142,16,2025-08-07,Completed,Kartu Debit
902196,1144,21,2025-08-25,Cancelled,Tunai
902197,1207,15,2025-11-04,Pending,Kartu Debit
902198,1142,21,2025-03-26,Cancelled,E-Wallet
902199,1466,14,2025-01-09,Completed,Kartu Debit
902200,1273,16,2025-07-12,Completed,Kartu Debit
902201,1234,14,2025-06-04,Completed,QRIS
902202,1383,23,2025-12-11,Completed,E-Wallet
902203,1497,13,2025-07-07,Completed,Tunai
902204,1484,16,2025-06-12,Pending,QRIS
902205,1282,19,2025-06-17,Completed,Tunai
902206,1499,23,2025-02-26,Completed,Kartu Kredit
902207,1489,19,2025-02-16,Pending,QRIS
902208,1133,23,2025-07-17,Completed,Kartu Debit
902209,1312,24,2025-07-09,Pending,Kartu Kredit
902210,1089,11,2025-09-21,Completed,E-Wallet
902211,1101,23,2025-01-28,Completed,Kartu Debit
902212,1226,18,2025-02-15,Cancelled,QRIS
902213,1315,18,2025-06-05,Cancelled,Kartu Debit
902214,1156,11,2025-10-13,Cancelled,E-Wallet
902215,1498,11,2025-12-22,Cancelled,Kartu Kredit
902216,1410,21,2025-03-05,Completed,Tunai
902217,1325,22,2025-09-13,Completed,Kartu Kredit
902218,1489,12,2025-01-16,Pending,E-Wallet
902219,1339,22,2025-11-21,Cancelled,Kartu Debit
902220,1468,23,2025-05-17,Pending,Kartu Debit
902221,1170,20,2025-09-20,Cancelled,QRIS
902222,1283,10,2025-03-30,Completed,Kartu Debit
902223,1454,17,2025-05-15,Completed,Kartu Kredit
902224,1019,11,2025-07-19,Completed,Kartu Debit
902225,1357,24,2025-11-11,Pending,E-Wallet
902226,1027,16,2025-11-28,Completed,E-Wallet
902227,1041,22,2025-10-23,Pending,QRIS
902228,1439,18,2025-10-28,Completed,E-Wallet
902229,1123,19,2025-07-03,Completed,Kartu Kredit
902230,1131,23,2025-09-19,Pending,Kartu Kredit
902231,1447,24,2025-03-23,Pending,E-Wallet
902232,1349,23,2025-08-05,Completed,Kartu Kredit
902233,1295,17,2025-06-21,Completed,QRIS
902234,1177,20,2025-12-30,Completed,Tunai
902235,1235,14,2025-02-14,Cancelled,QRIS
902236,1405,19,2025-11-13,Completed,Kartu Kredit
902237,1224,14,2025-02-27,Pending,Kartu Kredit
902238,1032,23,2025-02-26,Completed,E-Wallet
902239,1244,20,2025-11-24,Completed,E-Wallet
902240,1246,16,2025-07-30,Pending,QRIS
902241,1154,18,2025-01-03,Completed,Kartu Debit
902242,1383,17,2025-02-23,Completed,Kartu Debit
902243,1456,16,2025-09-06,Completed,Kartu Kredit
902244,1474,21,2025-06-03,Pending,Tunai
902245,1364,18,2025-06-28,Completed,Kartu Kredit
902246,1451,24,2025-07-02,Completed,E-Wallet
902247,1311,15,2025-07-23,Completed,Tunai
902248,1426,15,2025-02-12,Cancelled,Tunai
902249,1085,15,2025-04-16,Cancelled,QRIS
902250,1244,14,2025-08-14,Completed,Kartu Kredit
902251,1314,14,2025-11-29,Cancelled,E-Wallet
902252,1090,12,2025-01-02,Pending,Kartu Debit
902253,1057,11,2025-06-20,Cancelled,Kartu Debit
902254,1275,17,2025-03-10,Completed,Kartu Debit
902255,1325,17,2025-06-08,Completed,Kartu Kredit
902256,1346,21,2025-10-26,Completed,Kartu Kredit
902257,1061,22,2025-04-10,Completed,E-Wallet
902258,1001,14,2025-01-10,Completed,QRIS
902259,1251,21,2025-12-22,Completed,Kartu Debit
902260,1293,15,2025-01-22,Pending,E-Wallet
902261,1236,15,2025-11-12,Cancelled,QRIS
902262,1019,16,2025-08-24,Pending,Kartu Debit
902263,1297,22,2025-05-02,Cancelled,Tunai
902264,1209,10,2025-09-08,Completed,Kartu Kredit
902265,1119,22,2025-06-26,Completed,E-Wallet
902266,1473,13,2025-06-10,Completed,Tunai
902267,1027,24,2025-08-22,Cancelled,E-Wallet
902268,1499,23,2025-06-25,Completed,Kartu Kredit
902269,1410,11,2025-03-14,Pending,Tunai
902270,1166,23,2025-03-23,Completed,QRIS
902271,1280,19,2025-03-17,Completed,Tunai
902272,1359,13,2025-04-03,Completed,Kartu Debit
902273,1110,16,2025-08-19,Completed,Tunai
902274,1106,18,2025-11-28,Cancelled,Tunai
902275,1429,21,2025-08-08,Pending,Kartu Debit
902276,1481,11,2025-05-14,Completed,E-Wallet
902277,1166,14,2025-01-31,Completed,QRIS
902278,1001,18,2025-09-04,Completed,Kartu Debit
902279,1239,16,2025-03-15,Cancelled,Tunai
902280,1256,12,2025-01-22,Completed,Tunai
902281,1433,14,2025-12-02,Completed,Kartu Kredit
902282,1464,20,2025-04-29,Pending,QRIS
902283,1173,23,2025-12-05,Completed,Tunai
902284,1201,17,2025-01-06,Completed,Kartu Debit
902285,1204,21,2025-03-12,Completed,E-Wallet
902286,1406,14,2025-09-21,Completed,E-Wallet
902287,1412,15,2025-02-13,Completed,Kartu Debit
902288,1084,21,2025-02-11,Completed,QRIS
902289,1045,19,2025-06-19,Completed,Tunai
902290,1017,15,2025-07-30,Pending,Kartu Kredit
902291,1067,14,2025-12-24,Completed,QRIS
902292,1123,17,2025-07-17,Pending,Kartu Debit
902293,1427,16,2025-08-23,Completed,Kartu Kredit
902294,1159,15,2025-12-02,Cancelled,Tunai
902295,1406,16,2025-08-20,Completed,Kartu Kredit
902296,1359,23,2025-08-13,Cancelled,E-Wallet
902297,1199,10,2025-06-24,Completed,E-Wallet
902298,1061,11,2025-02-25,Completed,Kartu Kredit
902299,1199,20,2025-10-23,Completed,Kartu Debit
902300,1195,21,2025-10-30,Cancelled,Tunai
902301,1266,12,2025-07-29,Pending,Kartu Kredit
902302,1456,17,2025-08-13,Pending,Kartu Debit
902303,1382,22,2025-08-16,Completed,QRIS
902304,1064,12,2025-10-11,Pending,Kartu Kredit
902305,1148,13,2025-03-25,Completed,E-Wallet
